# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1647       5.153830030781e-11       2.569738598403e-12      -3.078645046493e-12       8.942459094741e-15       8.224653234519e-16       5.126886101676e-17       3.853147371150e-17 
 1648       5.150812567574e-11       2.560100376976e-12      -3.115450594198e-12       8.935000134179e-15       8.204641545799e-16       4.990200170248e-17       3.836493623780e-17 
 1649       5.148063524961e-11       2.550254439283e-12      -3.151632638832e-12       8.927596209551e-15       8.184689670852e-16       4.853941192047e-17       3.819460923128e-17 
 1650       5.145577534453e-11       2.540203921060e-12      -3.187175282839e-12       8.920247027185e-15       8.164797366371e-16       4.718122865196e-17       3.802048837048e-17 
 1651       5.143349197834e-11       2.529951975748e-12      -3.222062560571e-12       8.912952290956e-15       8.144964386518e-16       4.582758945573e-17       3.784256935892e-17 
 1652       5.141373087111e-11       2.519501774518e-12      -3.256278438189e-12       8.905711702274e-15       8.125190482915e-16       4.447863246897e-17       3.766084792517e-17 
 1653       5.139643744469e-11       2.508856506303e-12      -3.289806813569e-12       8.898524960085e-15       8.105475404643e-16       4.313449640807e-17       3.747531982294e-17 
 1654       5.138155682222e-11       2.498019377821e-12      -3.322631516197e-12       8.891391760865e-15       8.085818898234e-16       4.179532056944e-17       3.728598083108e-17 
 1655       5.136903382770e-11       2.486993613608e-12      -3.354736307077e-12       8.884311798616e-15       8.066220707671e-16       4.046124483038e-17       3.709282675371e-17 
 1656       5.135881298547e-11       2.475782456044e-12      -3.386104878627e-12       8.877284764859e-15       8.046680574377e-16       3.913240964983e-17       3.689585342022e-17 
 1657       5.135083851978e-11       2.464389165378e-12      -3.416720854585e-12       8.870310348635e-15       8.027198237217e-16       3.780895606927e-17       3.669505668536e-17 
 1658       5.134505398434e-11       2.452817212245e-12      -3.446570251317e-12       8.863388151366e-15       8.007773452391e-16       3.649115546865e-17       3.649044597058e-17 
 1659       5.134140114851e-11       2.441070857000e-12      -3.475648885707e-12       8.856517430650e-15       7.988406053340e-16       3.517980008504e-17       3.628208501847e-17 
 1660       5.133982110033e-11       2.429154575547e-12      -3.503955032437e-12       8.849697354198e-15       7.969095891363e-16       3.387581594163e-17       3.607005149808e-17 
 1661       5.134025461516e-11       2.417072867360e-12      -3.531486968525e-12       8.842927084752e-15       7.949842815752e-16       3.258013341183e-17       3.585442349690e-17 
 1662       5.134264215513e-11       2.404830255516e-12      -3.558242973334e-12       8.836205780075e-15       7.930646673798e-16       3.129368722573e-17       3.563527952150e-17 
 1663       5.134692386871e-11       2.392431286733e-12      -3.584221328576e-12       8.829532592943e-15       7.911507310779e-16       3.001741647658e-17       3.541269849821e-17 
 1664       5.135303959017e-11       2.379880531409e-12      -3.609420318325e-12       8.822906671139e-15       7.892424569960e-16       2.875226462732e-17       3.518675977378e-17 
 1665       5.136092883916e-11       2.367182583651e-12      -3.633838229027e-12       8.816327157443e-15       7.873398292588e-16       2.749917951698e-17       3.495754311598e-17 
 1666       5.137053082015e-11       2.354342061320e-12      -3.657473349506e-12       8.809793189626e-15       7.854428317887e-16       2.625911336726e-17       3.472512871431e-17 
 1667       5.138178442200e-11       2.341363606062e-12      -3.680323970972e-12       8.803303900437e-15       7.835514483058e-16       2.503302278893e-17       3.448959718059e-17 
 1668       5.139462821746e-11       2.328251883344e-12      -3.702388387036e-12       8.796858417603e-15       7.816656623272e-16       2.382186878837e-17       3.425102954967e-17 
 1669       5.140900046267e-11       2.315011582497e-12      -3.723664893711e-12       8.790455863812e-15       7.797854571665e-16       2.262661677403e-17       3.400950728004e-17 
 1670       5.142483909671e-11       2.301647416742e-12      -3.744151789429e-12       8.784095356712e-15       7.779108159340e-16       2.144823656293e-17       3.376511225451e-17 
 1671       5.144208174105e-11       2.288164123236e-12      -3.763847375043e-12       8.777776008900e-15       7.760417215357e-16       2.028770238710e-17       3.351792678082e-17 
 1672       5.146066569913e-11       2.274566463103e-12      -3.782749953841e-12       8.771496927915e-15       7.741781566730e-16       1.914599290012e-17       3.326803359235e-17 
 1673       5.148052795586e-11       2.260859221472e-12      -3.800857831552e-12       8.765257216226e-15       7.723201038429e-16       1.802409118359e-17       3.301551584869e-17 
 1674       5.150160517711e-11       2.247047207514e-12      -3.818169316356e-12       8.759055971230e-15       7.704675453367e-16       1.692298475358e-17       3.276045713638e-17 
 1675       5.152383370922e-11       2.233135254475e-12      -3.834682718894e-12       8.752892285241e-15       7.686204632405e-16       1.584366556716e-17       3.250294146950e-17 
 1676       5.154714957857e-11       2.219128219718e-12      -3.850396352275e-12       8.746765245480e-15       7.667788394343e-16       1.478713002883e-17       3.224305329034e-17 
 1677       5.157148849102e-11       2.205030984755e-12      -3.865308532086e-12       8.740673934072e-15       7.649426555916e-16       1.375437899707e-17       3.198087747003e-17 
 1678       5.159678583150e-11       2.190848455286e-12      -3.879417576402e-12       8.734617428031e-15       7.631118931794e-16       1.274641779077e-17       3.171649930924e-17 
 1679       5.162297666345e-11       2.176585561232e-12      -3.892721805794e-12       8.728594799260e-15       7.612865334575e-16       1.176425619575e-17       3.145000453879e-17 
 1680       5.164999572840e-11       2.162247256777e-12      -3.905219543336e-12       8.722605114535e-15       7.594665574781e-16       1.080890847120e-17       3.118147932030e-17 
 1681       5.167777744543e-11       2.147838520397e-12      -3.916909114619e-12       8.716647435504e-15       7.576519460858e-16       9.881393356215e-18       3.091101024686e-17 
 1682       5.170625591074e-11       2.133364354903e-12      -3.927788847754e-12       8.710720818674e-15       7.558426799165e-16       8.982734076247e-18       3.063868434368e-17 
 1683       5.173536489710e-11       2.118829787474e-12      -3.937857073386e-12       8.704824315403e-15       7.540387393979e-16       8.113958349597e-18       3.036458906871e-17 
 1684       5.176503785342e-11       2.104239869696e-12      -3.947112124701e-12       8.698956971898e-15       7.522401047484e-16       7.276098393901e-18       3.008881231334e-17 
 1685       5.179520790425e-11       2.089599677593e-12      -3.955552337433e-12       8.693117829198e-15       7.504467559772e-16       6.470190932609e-18       2.981144240300e-17 
 1686       5.182580784927e-11       2.074914311670e-12      -3.963176049877e-12       8.687305923174e-15       7.486586728835e-16       5.697277201474e-18       2.953256809785e-17 
 1687       5.185677016282e-11       2.060188896946e-12      -3.969981602894e-12       8.681520284514e-15       7.468758350565e-16       4.958402955032e-18       2.925227859342e-17 
 1688       5.188802699345e-11       2.045428582990e-12      -3.975967339925e-12       8.675759938722e-15       7.450982218747e-16       4.254618473089e-18       2.897066352123e-17 
 1689       5.191951016336e-11       2.030638543958e-12      -3.981131606994e-12       8.670023906102e-15       7.433258125060e-16       3.586978567203e-18       2.868781294949e-17 
 1690       5.195115116797e-11       2.015823978630e-12      -3.985472752720e-12       8.664311201759e-15       7.415585859065e-16       2.956542587169e-18       2.840381738373e-17 
 1691       5.198288117545e-11       2.000990110447e-12      -3.988989128329e-12       8.658620835584e-15       7.397965208211e-16       2.364374427501e-18       2.811876776743e-17 
 1692       5.201463102616e-11       1.986142187545e-12      -3.991679087656e-12       8.652951812246e-15       7.380395957822e-16       1.811542533918e-18       2.783275548270e-17 
 1693       5.204633123224e-11       1.971285482793e-12      -3.993540987159e-12       8.647303131189e-15       7.362877891101e-16       1.299119909827e-18       2.754587235091e-17 
 1694       5.207791197707e-11       1.956425293830e-12      -3.994573185929e-12       8.641673786620e-15       7.345410789121e-16       8.281841228072e-19       2.725821063336e-17 
 1695       5.210930311484e-11       1.941566943100e-12      -3.994774045695e-12       8.636062767503e-15       7.327994430823e-16       3.998173110934e-19       2.696986303192e-17 
 1696       5.214043417001e-11       1.926715777889e-12      -3.994141930834e-12       8.630469057547e-15       7.310628593011e-16       1.510619006042e-20       2.668092268967e-17 
 1697       5.217123978906e-11       1.911876876688e-12      -3.992676993467e-12       8.624891660119e-15       7.293313066985e-16      -3.252621777579e-19       2.639146895115e-17 
 1698       5.220167614799e-11       1.897054165435e-12      -3.990386545540e-12       8.619329673201e-15       7.276047708585e-16      -6.222168968827e-19       2.610152450739e-17 
 1699       5.223170468533e-11       1.882251293729e-12      -3.987279733080e-12       8.613782215061e-15       7.258832388571e-16      -8.770972003708e-19       2.581109788268e-17 
 1700       5.226128666249e-11       1.867471927830e-12      -3.983365755390e-12       8.608248399390e-15       7.241666976021e-16      -1.091249175684e-18       2.552019764151e-17 
 1701       5.229038316349e-11       1.852719750687e-12      -3.978653865139e-12       8.602727335291e-15       7.224551338332e-16      -1.266025775042e-18       2.522883238862e-17 
 1702       5.231895509475e-11       1.837998461961e-12      -3.973153368442e-12       8.597218127277e-15       7.207485341214e-16      -1.402786825769e-18       2.493701076909e-17 
 1703       5.234696318478e-11       1.823311778049e-12      -3.966873624946e-12       8.591719875261e-15       7.190468848688e-16      -1.502899040647e-18       2.464474146833e-17 
 1704       5.237436798393e-11       1.808663432110e-12      -3.959824047910e-12       8.586231674550e-15       7.173501723082e-16      -1.567736028267e-18       2.435203321221e-17 
 1705       5.240112986418e-11       1.794057174085e-12      -3.952014104290e-12       8.580752615837e-15       7.156583825030e-16      -1.598678303375e-18       2.405889476709e-17 
 1706       5.242720901881e-11       1.779496770726e-12      -3.943453314823e-12       8.575281785195e-15       7.139715013467e-16      -1.597113297229e-18       2.376533493986e-17 
 1707       5.245256546220e-11       1.764986005617e-12      -3.934151254111e-12       8.569818264071e-15       7.122895145626e-16      -1.564435367944e-18       2.347136257801e-17 
 1708       5.247715902953e-11       1.750528679200e-12      -3.924117550699e-12       8.564361129275e-15       7.106124077034e-16      -1.502045810844e-18       2.317698656972e-17 
 1709       5.250094937656e-11       1.736128608798e-12      -3.913361887167e-12       8.558909452979e-15       7.089401661514e-16      -1.411352868815e-18       2.288221584385e-17 
 1710       5.252389597934e-11       1.721789628639e-12      -3.901894000205e-12       8.553462302704e-15       7.072727751174e-16      -1.293771742652e-18       2.258705937006e-17 
 1711       5.254595813396e-11       1.707515589881e-12      -3.889723680702e-12       8.548018741316e-15       7.056102196410e-16      -1.150724601411e-18       2.229152615884e-17 
 1712       5.256709495630e-11       1.693310360637e-12      -3.876860773827e-12       8.542577827021e-15       7.039524845900e-16      -9.836405927598e-19       2.199562526157e-17 
 1713       5.258726538177e-11       1.679177825995e-12      -3.863315179112e-12       8.537138613352e-15       7.022995546603e-16      -7.939558533281e-19       2.169936577057e-17 
