# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2419       1.315043172838e-11       3.001473739139e-13      -5.857001713032e-13       0.000000000000e+00       1.720325530933e-16       1.688789491136e-17       2.064618070017e-19 
 2420       1.311437500029e-11       2.992465227868e-13      -5.758381179099e-13       0.000000000000e+00       1.717391397832e-16       1.697762165285e-17       1.698013675091e-19 
 2421       1.307790171022e-11       2.984059149595e-13      -5.660536670265e-13       0.000000000000e+00       1.714463417963e-16       1.706737941940e-17       1.324643435399e-19 
 2422       1.304101966068e-11       2.976251893674e-13      -5.563502203240e-13       0.000000000000e+00       1.711541579441e-16       1.715717492719e-17       9.442738137917e-20 
 2423       1.300373668224e-11       2.969039833761e-13      -5.467311901639e-13       0.000000000000e+00       1.708625870278e-16       1.724701491498e-17       5.566705407824e-20 
 2424       1.296606063354e-11       2.962419327799e-13      -5.371999996095e-13       0.000000000000e+00       1.705716278384e-16       1.733690614407e-17       1.615986138090e-20 
 2425       1.292799940131e-11       2.956386718001e-13      -5.277600824363e-13       0.000000000000e+00       1.702812791564e-16       1.742685539837e-17      -2.411777035110e-20 
 2426       1.288956090042e-11       2.950938330830e-13      -5.184148831430e-13       0.000000000000e+00       1.699915397521e-16       1.751686948437e-17      -6.518948821223e-20 
 2427       1.285075307389e-11       2.946070476982e-13      -5.091678569624e-13       0.000000000000e+00       1.697024083854e-16       1.760695523123e-17      -1.070790128275e-19 
 2428       1.281158389292e-11       2.941779451370e-13      -5.000224698720e-13       0.000000000000e+00       1.694138838058e-16       1.769711949075e-17      -1.498101384265e-19 
 2429       1.277206135695e-11       2.938061533106e-13      -4.909821986051e-13       0.000000000000e+00       1.691259647526e-16       1.778736913742e-17      -1.934067329182e-19 
 2430       1.273219349364e-11       2.934912985484e-13      -4.820505306616e-13       0.000000000000e+00       1.688386499545e-16       1.787771106843e-17      -2.378927379645e-19 
 2431       1.269198835896e-11       2.932330055960e-13      -4.732309643186e-13       0.000000000000e+00       1.685519381299e-16       1.796815220369e-17      -2.832921690551e-19 
 2432       1.265145403715e-11       2.930308976137e-13      -4.645270086414e-13       0.000000000000e+00       1.682658279869e-16       1.805869948589e-17      -3.296291155812e-19 
 2433       1.261059864082e-11       2.928845961746e-13      -4.559421834944e-13       0.000000000000e+00       1.679803182229e-16       1.814935988048e-17      -3.769277409103e-19 
 2434       1.256943031092e-11       2.927937212630e-13      -4.474800195516e-13       0.000000000000e+00       1.676954075252e-16       1.824014037569e-17      -4.252122824603e-19 
 2435       1.252795721681e-11       2.927578912727e-13      -4.391440583080e-13       0.000000000000e+00       1.674110945705e-16       1.833104798261e-17      -4.745070517735e-19 
 2436       1.248618755627e-11       2.927767230048e-13      -4.309378520899e-13       0.000000000000e+00       1.671273780248e-16       1.842208973516e-17      -5.248364345909e-19 
 2437       1.244412955554e-11       2.928498316665e-13      -4.228649640659e-13       0.000000000000e+00       1.668442565441e-16       1.851327269013e-17      -5.762248909271e-19 
 2438       1.240179179179e-11       2.929767440146e-13      -4.149285104290e-13       0.000000000000e+00       1.665617287692e-16       1.860459856019e-17      -6.286788887221e-19 
 2439       1.235918416267e-11       2.931566372206e-13      -4.071297839160e-13       0.000000000000e+00       1.662797933129e-16       1.869604757770e-17      -6.821325860866e-19 
 2440       1.231631692266e-11       2.933885984337e-13      -3.994696220427e-13       0.000000000000e+00       1.659984487731e-16       1.878759453406e-17      -7.365018229863e-19 
 2441       1.227320036113e-11       2.936717114896e-13      -3.919488641838e-13       0.000000000000e+00       1.657176937371e-16       1.887921413780e-17      -7.917021577501e-19 
 2442       1.222984480247e-11       2.940050569069e-13      -3.845683515744e-13       0.000000000000e+00       1.654375267815e-16       1.897088101451e-17      -8.476488667798e-19 
 2443       1.218626060604e-11       2.943877118835e-13      -3.773289273118e-13       0.000000000000e+00       1.651579464724e-16       1.906256970676e-17      -9.042569442595e-19 
 2444       1.214245816625e-11       2.948187502934e-13      -3.702314363568e-13       0.000000000000e+00       1.648789513649e-16       1.915425467400e-17      -9.614411018657e-19 
 2445       1.209844791258e-11       2.952972426827e-13      -3.632767255354e-13       0.000000000000e+00       1.646005400039e-16       1.924591029252e-17      -1.019115768477e-18 
 2446       1.205424030964e-11       2.958222562667e-13      -3.564656435406e-13       0.000000000000e+00       1.643227109233e-16       1.933751085528e-17      -1.077195089882e-18 
 2447       1.200984585717e-11       2.963928549258e-13      -3.497990409336e-13       0.000000000000e+00       1.640454626464e-16       1.942903057192e-17      -1.135592928492e-18 
 2448       1.196527509010e-11       2.970080992023e-13      -3.432777701457e-13       0.000000000000e+00       1.637687936857e-16       1.952044356861e-17      -1.194222863049e-18 
 2449       1.192053857859e-11       2.976670462972e-13      -3.369026854799e-13       0.000000000000e+00       1.634927025432e-16       1.961172388800e-17      -1.252998188335e-18 
 2450       1.187564692803e-11       2.983687500659e-13      -3.306746431121e-13       0.000000000000e+00       1.632171877099e-16       1.970284548910e-17      -1.311831914883e-18 
 2451       1.183061077913e-11       2.991122610155e-13      -3.245945010933e-13       0.000000000000e+00       1.629422476662e-16       1.979378224723e-17      -1.370636768684e-18 
 2452       1.178544080793e-11       2.998966263008e-13      -3.186631193506e-13       0.000000000000e+00       1.626678808817e-16       1.988450795393e-17      -1.429325190900e-18 
 2453       1.174014772581e-11       3.007208897211e-13      -3.128813596893e-13       0.000000000000e+00       1.623940858153e-16       1.997499631685e-17      -1.487809337572e-18 
 2454       1.169474227957e-11       3.015840917164e-13      -3.072500857941e-13       0.000000000000e+00       1.621208609149e-16       2.006522095971e-17      -1.546001079329e-18 
 2455       1.164923525145e-11       3.024852693641e-13      -3.017701632309e-13       0.000000000000e+00       1.618482046179e-16       2.015515542214e-17      -1.603812001100e-18 
 2456       1.160363745915e-11       3.034234563756e-13      -2.964424594482e-13       0.000000000000e+00       1.615761153506e-16       2.024477315970e-17      -1.661153401822e-18 
 2457       1.155795975590e-11       3.043976830923e-13      -2.912678437791e-13       0.000000000000e+00       1.613045915287e-16       2.033404754369e-17      -1.717936294147e-18 
 2458       1.151221303045e-11       3.054069764829e-13      -2.862471874424e-13       0.000000000000e+00       1.610336315568e-16       2.042295186114e-17      -1.774071404158e-18 
 2459       1.146640820716e-11       3.064503601391e-13      -2.813813635443e-13       0.000000000000e+00       1.607632338289e-16       2.051145931470e-17      -1.829469171074e-18 
 2460       1.142055624598e-11       3.075268542725e-13      -2.766712470806e-13       0.000000000000e+00       1.604933967280e-16       2.059954302253e-17      -1.884039746960e-18 
 2461       1.137466814254e-11       3.086354757111e-13      -2.721177149372e-13       0.000000000000e+00       1.602241186262e-16       2.068717601825e-17      -1.937692996439e-18 
 2462       1.132875492815e-11       3.097752378958e-13      -2.677216458926e-13       0.000000000000e+00       1.599553978847e-16       2.077433125086e-17      -1.990338496398e-18 
 2463       1.128282766985e-11       3.109451508765e-13      -2.634839206192e-13       0.000000000000e+00       1.596872328540e-16       2.086098158462e-17      -2.041885535703e-18 
 2464       1.123689747043e-11       3.121442213093e-13      -2.594054216847e-13       0.000000000000e+00       1.594196218733e-16       2.094709979898e-17      -2.092243114902e-18 
 2465       1.119097546849e-11       3.133714524525e-13      -2.554870335541e-13       0.000000000000e+00       1.591525632712e-16       2.103265858852e-17      -2.141319945941e-18 
 2466       1.114507283847e-11       3.146258441632e-13      -2.517296425908e-13       0.000000000000e+00       1.588860553651e-16       2.111763056283e-17      -2.189024451869e-18 
 2467       1.109920079068e-11       3.159063928936e-13      -2.481341370585e-13       0.000000000000e+00       1.586200964617e-16       2.120198824643e-17      -2.235264766551e-18 
 2468       1.105337057133e-11       3.172120916882e-13      -2.447014071228e-13       0.000000000000e+00       1.583546848564e-16       2.128570407872e-17      -2.279948734375e-18 
 2469       1.100759346258e-11       3.185419301792e-13      -2.414323448529e-13       0.000000000000e+00       1.580898188339e-16       2.136875041386e-17      -2.322983909963e-18 
 2470       1.096188078256e-11       3.198948945842e-13      -2.383278442226e-13       0.000000000000e+00       1.578254966678e-16       2.145109952068e-17      -2.364277557881e-18 
 2471       1.091624388543e-11       3.212699677017e-13      -2.353888011126e-13       0.000000000000e+00       1.575617166205e-16       2.153272358262e-17      -2.403736652349e-18 
 2472       1.087069416140e-11       3.226661289081e-13      -2.326161133117e-13       0.000000000000e+00       1.572984769437e-16       2.161359469764e-17      -2.441267876947e-18 
 2473       1.082524303676e-11       3.240823541541e-13      -2.300106805186e-13       0.000000000000e+00       1.570357758778e-16       2.169368487813e-17      -2.476777624330e-18 
 2474       1.077990197393e-11       3.255176159612e-13      -2.275734043433e-13       0.000000000000e+00       1.567736116522e-16       2.177296605082e-17      -2.510171995936e-18 
 2475       1.073468247149e-11       3.269708834183e-13      -2.253051883088e-13       0.000000000000e+00       1.565119824854e-16       2.185141005670e-17      -2.541356801691e-18 
 2476       1.068959606422e-11       3.284411221778e-13      -2.232069378526e-13       0.000000000000e+00       1.562508865845e-16       2.192898865094e-17      -2.570237559727e-18 
 2477       1.064465355389e-11       3.299273156846e-13      -2.212791574336e-13       0.000000000000e+00       1.559903222538e-16       2.200568086197e-17      -2.596748134645e-18 
 2478       1.059986269652e-11       3.314285290046e-13      -2.195207392471e-13       0.000000000000e+00       1.557302882197e-16       2.208149511643e-17      -2.620936837905e-18 
 2479       1.055523050155e-11       3.329438453662e-13      -2.179301673525e-13       0.000000000000e+00       1.554707833074e-16       2.215644724483e-17      -2.642880835828e-18 
 2480       1.051076399982e-11       3.344723449599e-13      -2.165059199117e-13       0.000000000000e+00       1.552118063330e-16       2.223055313434e-17      -2.662657557525e-18 
 2481       1.046647024360e-11       3.360131049346e-13      -2.152464691828e-13       0.000000000000e+00       1.549533561037e-16       2.230382872882e-17      -2.680344695168e-18 
 2482       1.042235630662e-11       3.375651993948e-13      -2.141502815138e-13       0.000000000000e+00       1.546954314175e-16       2.237629002891e-17      -2.696020204256e-18 
 2483       1.037842928409e-11       3.391276993976e-13      -2.132158173366e-13       0.000000000000e+00       1.544380310634e-16       2.244795309205e-17      -2.709762303891e-18 
 2484       1.033469629272e-11       3.406996729498e-13      -2.124415311600e-13       0.000000000000e+00       1.541811538214e-16       2.251883403259e-17      -2.721649477038e-18 
 2485       1.029116447072e-11       3.422801850040e-13      -2.118258715644e-13       0.000000000000e+00       1.539247984622e-16       2.258894902180e-17      -2.731760470804e-18 
 2486       1.024784097787e-11       3.438682974565e-13      -2.113672811945e-13       0.000000000000e+00       1.536689637475e-16       2.265831428796e-17      -2.740174296701e-18 
 2487       1.020473299549e-11       3.454630691437e-13      -2.110641967538e-13       0.000000000000e+00       1.534136484300e-16       2.272694611641e-17      -2.746970230921e-18 
 2488       1.016184772649e-11       3.470635558388e-13      -2.109150489980e-13       0.000000000000e+00       1.531588512530e-16       2.279486084960e-17      -2.752227814598e-18 
 2489       1.011919239539e-11       3.486688102494e-13      -2.109182627286e-13       0.000000000000e+00       1.529045709508e-16       2.286207488716e-17      -2.756026854088e-18 
 2490       1.007677424833e-11       3.502778820138e-13      -2.110722567868e-13       0.000000000000e+00       1.526508062486e-16       2.292860468596e-17      -2.758447421227e-18 
 2491       1.003460055308e-11       3.518898176980e-13      -2.113754440473e-13       0.000000000000e+00       1.523975558625e-16       2.299446676017e-17      -2.759569853610e-18 
 2492       9.992678599116e-12       3.535036607929e-13      -2.118262314117e-13       0.000000000000e+00       1.521448184991e-16       2.305967768130e-17      -2.759474754855e-18 
 2493       9.951015697563e-12       3.551184517111e-13      -2.124230198023e-13       0.000000000000e+00       1.518925928562e-16       2.312425407829e-17      -2.758242994877e-18 
 2494       9.909619181277e-12       3.567332277836e-13      -2.131642041563e-13       0.000000000000e+00       1.516408776221e-16       2.318821263753e-17      -2.755955710151e-18 
 2495       9.868496404838e-12       3.583470232570e-13      -2.140481734188e-13       0.000000000000e+00       1.513896714761e-16       2.325157010297e-17      -2.752694303989e-18 
 2496       9.827654744581e-12       3.599588692900e-13      -2.150733105368e-13       0.000000000000e+00       1.511389730881e-16       2.331434327613e-17      -2.748540446804e-18 
 2497       9.787101598612e-12       3.615677939509e-13      -2.162379924532e-13       0.000000000000e+00       1.508887811190e-16       2.337654901618e-17      -2.743576076382e-18 
 2498       9.746844386830e-12       3.631728222142e-13      -2.175405901000e-13       0.000000000000e+00       1.506390942202e-16       2.343820424001e-17      -2.737883398153e-18 
 2499       9.706890550952e-12       3.647729759572e-13      -2.189794683925e-13       0.000000000000e+00       1.503899110340e-16       2.349932592227e-17      -2.731544885457e-18 
 2500       9.667247554530e-12       3.663672739575e-13      -2.205529862228e-13       0.000000000000e+00       1.501412301934e-16       2.355993109543e-17      -2.724643279815e-18 
 2501       9.627922882972e-12       3.679547318897e-13      -2.222594964532e-13       0.000000000000e+00       1.498930503221e-16       2.362003684987e-17      -2.717261591200e-18 
 2502       9.588924043567e-12       3.695343623219e-13      -2.240973459107e-13       0.000000000000e+00       1.496453700346e-16       2.367966033389e-17      -2.709483098305e-18 
 2503       9.550258565502e-12       3.711051747133e-13      -2.260648753797e-13       0.000000000000e+00       1.493981879359e-16       2.373881875380e-17      -2.701391348813e-18 
 2504       9.511933999886e-12       3.726661754107e-13      -2.281604195968e-13       0.000000000000e+00       1.491515026220e-16       2.379752937398e-17      -2.693070159667e-18 
 2505       9.473957919769e-12       3.742163676452e-13      -2.303823072436e-13       0.000000000000e+00       1.489053126792e-16       2.385580951691e-17      -2.684603617339e-18 
 2506       9.436337920165e-12       3.757547515299e-13      -2.327288609408e-13       0.000000000000e+00       1.486596166848e-16       2.391367656329e-17      -2.676076078099e-18 
 2507       9.399081618071e-12       3.772803240558e-13      -2.351983972422e-13       0.000000000000e+00       1.484144132066e-16       2.397114795203e-17      -2.667572168286e-18 
 2508       9.362196652489e-12       3.787920790895e-13      -2.377892266277e-13       0.000000000000e+00       1.481697008030e-16       2.402824118033e-17      -2.659176784577e-18 
 2509       9.325690684451e-12       3.802890073699e-13      -2.404996534978e-13       0.000000000000e+00       1.479254780231e-16       2.408497380379e-17      -2.650975094256e-18 
 2510       9.289571397031e-12       3.817700965048e-13      -2.433279761668e-13       0.000000000000e+00       1.476817434067e-16       2.414136343638e-17      -2.643052535483e-18 
 2511       9.253846495377e-12       3.832343309682e-13      -2.462724868565e-13       0.000000000000e+00       1.474384954841e-16       2.419742775057e-17      -2.635494817566e-18 
 2512       9.218523706724e-12       3.846806920970e-13      -2.493314716902e-13       0.000000000000e+00       1.471957327761e-16       2.425318447738e-17      -2.628387921229e-18 
 2513       9.183610780417e-12       3.861081580881e-13      -2.525032106865e-13       0.000000000000e+00       1.469534537943e-16       2.430865140638e-17      -2.621818098881e-18 
 2514       9.149115487935e-12       3.875157039951e-13      -2.557859777525e-13       0.000000000000e+00       1.467116570408e-16       2.436384638583e-17      -2.615871874886e-18 
 2515       9.115045622911e-12       3.889023017253e-13      -2.591780406779e-13       0.000000000000e+00       1.464703410082e-16       2.441878732270e-17      -2.610636045833e-18 
 2516       9.081407780294e-12       3.902670183044e-13      -2.626775138502e-13       0.000000000000e+00       1.462295043283e-16       2.447349178528e-17      -2.606179952956e-18 
 2517       9.048203686047e-12       3.916093113016e-13      -2.662819154760e-13       0.000000000000e+00       1.459891462187e-16       2.452797580845e-17      -2.602502186115e-18 
 2518       9.015433846130e-12       3.929287351178e-13      -2.699886077701e-13       0.000000000000e+00       1.457492660386e-16       2.458225508159e-17      -2.599583570176e-18 
 2519       8.983098765419e-12       3.942248428725e-13      -2.737949439912e-13       0.000000000000e+00       1.455098631408e-16       2.463634534543e-17      -2.597404864630e-18 
 2520       8.951198947702e-12       3.954971864028e-13      -2.776982684324e-13       0.000000000000e+00       1.452709368710e-16       2.469026239213e-17      -2.595946763521e-18 
 2521       8.919734895677e-12       3.967453162619e-13      -2.816959164125e-13       0.000000000000e+00       1.450324865688e-16       2.474402206528e-17      -2.595189895384e-18 
 2522       8.888707110949e-12       3.979687817180e-13      -2.857852142667e-13       0.000000000000e+00       1.447945115667e-16       2.479764026000e-17      -2.595114823178e-18 
 2523       8.858116094030e-12       3.991671307532e-13      -2.899634793378e-13       0.000000000000e+00       1.445570111906e-16       2.485113292296e-17      -2.595702044219e-18 
 2524       8.827962344334e-12       4.003399100622e-13      -2.942280199666e-13       0.000000000000e+00       1.443199847600e-16       2.490451605244e-17      -2.596931990113e-18 
 2525       8.798246360178e-12       4.014866650509e-13      -2.985761354833e-13       0.000000000000e+00       1.440834315874e-16       2.495780569840e-17      -2.598785026690e-18 
 2526       8.768968638781e-12       4.026069398354e-13      -3.030051161984e-13       0.000000000000e+00       1.438473509787e-16       2.501101796251e-17      -2.601241453940e-18 
 2527       8.740129676256e-12       4.037002772407e-13      -3.075122433934e-13       0.000000000000e+00       1.436117422331e-16       2.506416899820e-17      -2.604281505942e-18 
 2528       8.711729967615e-12       4.047662187995e-13      -3.120947893118e-13       0.000000000000e+00       1.433766046430e-16       2.511727501073e-17      -2.607885350803e-18 
 2529       8.683770006761e-12       4.058043047508e-13      -3.167500171499e-13       0.000000000000e+00       1.431419374942e-16       2.517035225721e-17      -2.612033090586e-18 
 2530       8.656250286492e-12       4.068140740389e-13      -3.214751810483e-13       0.000000000000e+00       1.429077400657e-16       2.522341704670e-17      -2.616704761248e-18 
 2531       8.629171298493e-12       4.077950643122e-13      -3.262675260819e-13       0.000000000000e+00       1.426740116298e-16       2.527648574022e-17      -2.621880332572e-18 
 2532       8.602533533339e-12       4.087468119216e-13      -3.311242882516e-13       0.000000000000e+00       1.424407514520e-16       2.532957475081e-17      -2.627539708102e-18 
 2533       8.576337480489e-12       4.096688519197e-13      -3.360426944750e-13       0.000000000000e+00       1.422079587910e-16       2.538270054360e-17      -2.633662725073e-18 
 2534       8.550583628287e-12       4.105607180594e-13      -3.410199625770e-13       0.000000000000e+00       1.419756328989e-16       2.543587963583e-17      -2.640229154348e-18 
 2535       8.525272463959e-12       4.114219427927e-13      -3.460533012812e-13       0.000000000000e+00       1.417437730207e-16       2.548912859693e-17      -2.647218700352e-18 
 2536       8.500404473609e-12       4.122520572693e-13      -3.511399102006e-13       0.000000000000e+00       1.415123783950e-16       2.554246404857e-17      -2.654611001003e-18 
 2537       8.475980142221e-12       4.130505913358e-13      -3.562769798285e-13       0.000000000000e+00       1.412814482533e-16       2.559590266468e-17      -2.662385627647e-18 
 2538       8.451999953654e-12       4.138170735339e-13      -3.614616915294e-13       0.000000000000e+00       1.410509818205e-16       2.564946117155e-17      -2.670522084992e-18 
 2539       8.428464390639e-12       4.145510310997e-13      -3.666912175301e-13       0.000000000000e+00       1.408209783146e-16       2.570315634784e-17      -2.678999811040e-18 
 2540       8.405373934781e-12       4.152519899622e-13      -3.719627209104e-13       0.000000000000e+00       1.405914369467e-16       2.575700502465e-17      -2.687798177025e-18 
 2541       8.382729066555e-12       4.159194747420e-13      -3.772733555943e-13       0.000000000000e+00       1.403623569213e-16       2.581102408557e-17      -2.696896487340e-18 
 2542       8.360530265301e-12       4.165530087504e-13      -3.826202663405e-13       0.000000000000e+00       1.401337374358e-16       2.586523046672e-17      -2.706273979476e-18 
 2543       8.338778009227e-12       4.171521139878e-13      -3.880005887339e-13       0.000000000000e+00       1.399055776810e-16       2.591964115682e-17      -2.715909823953e-18 
 2544       8.317472775404e-12       4.177163111427e-13      -3.934114491760e-13       0.000000000000e+00       1.396778768406e-16       2.597427319725e-17      -2.725783124255e-18 
 2545       8.296615039765e-12       4.182451195905e-13      -3.988499648761e-13       0.000000000000e+00       1.394506340915e-16       2.602914368205e-17      -2.735872916762e-18 
 2546       8.276205277102e-12       4.187380573920e-13      -4.043132438420e-13       0.000000000000e+00       1.392238486040e-16       2.608426975803e-17      -2.746158170687e-18 
 2547       8.256243961066e-12       4.191946412927e-13      -4.097983848714e-13       0.000000000000e+00       1.389975195412e-16       2.613966862479e-17      -2.756617788004e-18 
 2548       8.236731564161e-12       4.196143867208e-13      -4.153024775421e-13       0.000000000000e+00       1.387716460594e-16       2.619535753479e-17      -2.767230603388e-18 
 2549       8.217668557749e-12       4.199968077868e-13      -4.208226022038e-13       0.000000000000e+00       1.385462273081e-16       2.625135379338e-17      -2.777975384143e-18 
 2550       8.199055412039e-12       4.203414172817e-13      -4.263558299681e-13       0.000000000000e+00       1.383212624297e-16       2.630767475885e-17      -2.788830830141e-18 
 2551       8.180892596092e-12       4.206477266760e-13      -4.318992227002e-13       0.000000000000e+00       1.380967505599e-16       2.636433784251e-17      -2.799775573750e-18 
 2552       8.163180577816e-12       4.209152461185e-13      -4.374498330094e-13       0.000000000000e+00       1.378726908273e-16       2.642136050874e-17      -2.810788179772e-18 
 2553       8.145919823967e-12       4.211434844348e-13      -4.430047042399e-13       0.000000000000e+00       1.376490823538e-16       2.647876027499e-17      -2.821847145376e-18 
 2554       8.129110800140e-12       4.213319491266e-13      -4.485608704623e-13       0.000000000000e+00       1.374259242541e-16       2.653655471189e-17      -2.832930900028e-18 
 2555       8.112753034001e-12       4.214802561171e-13      -4.541154951858e-13       0.000000000000e+00       1.372032155861e-16       2.659474345849e-17      -2.844014292558e-18 
 2556       8.096842299085e-12       4.215884596798e-13      -4.596662883829e-13       0.000000000000e+00       1.369809552012e-16       2.665325415533e-17      -2.855058030469e-18 
 2557       8.081373414853e-12       4.216567243980e-13      -4.652110918369e-13       0.000000000000e+00       1.367591418926e-16       2.671199620158e-17      -2.866019179969e-18 
 2558       8.066341181977e-12       4.216852155908e-13      -4.707477406306e-13       0.000000000000e+00       1.365377744459e-16       2.677087871147e-17      -2.876854673215e-18 
 2559       8.051740382321e-12       4.216740993136e-13      -4.762740631395e-13       0.000000000000e+00       1.363168516387e-16       2.682981051394e-17      -2.887521308181e-18 
 2560       8.037565778926e-12       4.216235423587e-13      -4.817878810256e-13       0.000000000000e+00       1.360963722406e-16       2.688870015244e-17      -2.897975748528e-18 
 2561       8.023812115985e-12       4.215337122564e-13      -4.872870092309e-13       0.000000000000e+00       1.358763350135e-16       2.694745588458e-17      -2.908174523472e-18 
 2562       8.010474118829e-12       4.214047772755e-13      -4.927692559704e-13       0.000000000000e+00       1.356567387110e-16       2.700598568190e-17      -2.918074027656e-18 
 2563       7.997546493903e-12       4.212369064244e-13      -4.982324227261e-13       0.000000000000e+00       1.354375820790e-16       2.706419722955e-17      -2.927630521014e-18 
 2564       7.985023928752e-12       4.210302694517e-13      -5.036743042404e-13       0.000000000000e+00       1.352188638553e-16       2.712199792606e-17      -2.936800128648e-18 
 2565       7.972901091998e-12       4.207850368470e-13      -5.090926885091e-13       0.000000000000e+00       1.350005827699e-16       2.717929488301e-17      -2.945538840686e-18 
 2566       7.961172633320e-12       4.205013798417e-13      -5.144853567756e-13       0.000000000000e+00       1.347827375445e-16       2.723599492478e-17      -2.953802512164e-18 
 2567       7.949833183438e-12       4.201794704099e-13      -5.198500835238e-13       0.000000000000e+00       1.345653268932e-16       2.729200458829e-17      -2.961546862883e-18 
 2568       7.938877354094e-12       4.198194812689e-13      -5.251846364716e-13       0.000000000000e+00       1.343483495217e-16       2.734723012265e-17      -2.968727477286e-18 
 2569       7.928299738028e-12       4.194215858804e-13      -5.304867765649e-13       0.000000000000e+00       1.341318041280e-16       2.740157748898e-17      -2.975299804324e-18 
 2570       7.918094908964e-12       4.189859584511e-13      -5.357542579706e-13       0.000000000000e+00       1.339156894019e-16       2.745495236005e-17      -2.981219157328e-18 
 2571       7.908257421587e-12       4.185127739331e-13      -5.409848280699e-13       0.000000000000e+00       1.337000040253e-16       2.750726012003e-17      -2.986440713871e-18 
 2572       7.898781811527e-12       4.180022080256e-13      -5.461762274524e-13       0.000000000000e+00       1.334847466718e-16       2.755840586422e-17      -2.990919515646e-18 
 2573       7.889662595338e-12       4.174544371747e-13      -5.513261899091e-13       0.000000000000e+00       1.332699160073e-16       2.760829439876e-17      -2.994610468329e-18 
 2574       7.880894270478e-12       4.168696385748e-13      -5.564324424261e-13       0.000000000000e+00       1.330555106894e-16       2.765683024034e-17      -2.997468341451e-18 
 2575       7.872471315292e-12       4.162479901694e-13      -5.614927051778e-13       0.000000000000e+00       1.328415293676e-16       2.770391761596e-17      -2.999447768265e-18 
 2576       7.864388188990e-12       4.155896706514e-13      -5.665046915207e-13       0.000000000000e+00       1.326279706836e-16       2.774946046261e-17      -3.000503245618e-18 
 2577       7.856639331631e-12       4.148948594644e-13      -5.714661079866e-13       0.000000000000e+00       1.324148332706e-16       2.779336242700e-17      -3.000589133816e-18 
 2578       7.849219164101e-12       4.141637368034e-13      -5.763746542764e-13       0.000000000000e+00       1.322021157541e-16       2.783552686530e-17      -2.999659656497e-18 
 2579       7.842122088095e-12       4.133964836153e-13      -5.812280232531e-13       0.000000000000e+00       1.319898167513e-16       2.787585684285e-17      -2.997668900499e-18 
 2580       7.835342486098e-12       4.125932816000e-13      -5.860239009358e-13       0.000000000000e+00       1.317779348712e-16       2.791425513386e-17      -2.994570815725e-18 
 2581       7.828874721366e-12       4.117543132109e-13      -5.907599664928e-13       0.000000000000e+00       1.315664687147e-16       2.795062422118e-17      -2.990319215021e-18 
 2582       7.822713137905e-12       4.108797616561e-13      -5.954338922352e-13       0.000000000000e+00       1.313554168749e-16       2.798486629596e-17      -2.984867774035e-18 
 2583       7.816852060453e-12       4.099698108988e-13      -6.000433436102e-13       0.000000000000e+00       1.311447779363e-16       2.801688325742e-17      -2.978170031094e-18 
 2584       7.811285794462e-12       4.090246456584e-13      -6.045859791951e-13       0.000000000000e+00       1.309345504754e-16       2.804657671256e-17      -2.970179387067e-18 
 2585       7.806008626076e-12       4.080444514109e-13      -6.090594506901e-13       0.000000000000e+00       1.307247330606e-16       2.807384797585e-17      -2.960849105240e-18 
 2586       7.801014822115e-12       4.070294143901e-13      -6.134614029123e-13       0.000000000000e+00       1.305153242522e-16       2.809859806901e-17      -2.950132311180e-18 
 2587       7.796298630052e-12       4.059797215882e-13      -6.177894737887e-13       0.000000000000e+00       1.303063226021e-16       2.812072772067e-17      -2.937981992607e-18 
 2588       7.791854277999e-12       4.048955607565e-13      -6.220412943501e-13       0.000000000000e+00       1.300977266542e-16       2.814013736612e-17      -2.924350999262e-18 
 2589       7.787675974681e-12       4.037771204065e-13      -6.262144887244e-13       0.000000000000e+00       1.298895349440e-16       2.815672714704e-17      -2.909192042776e-18 
 2590       7.783757909423e-12       4.026245898103e-13      -6.303066741301e-13       0.000000000000e+00       1.296817459989e-16       2.817039691120e-17      -2.892457696539e-18 
 2591       7.780094252126e-12       4.014381590017e-13      -6.343154608697e-13       0.000000000000e+00       1.294743583382e-16       2.818104621220e-17      -2.874100395572e-18 
 2592       7.776679153254e-12       4.002180187768e-13      -6.382384523231e-13       0.000000000000e+00       1.292673704728e-16       2.818857430918e-17      -2.854072436391e-18 
 2593       7.773506743805e-12       3.989643606948e-13      -6.420732449415e-13       0.000000000000e+00       1.290607809054e-16       2.819288016653e-17      -2.832325976879e-18 
 2594       7.770570940466e-12       3.976774400080e-13      -6.458177272738e-13       0.000000000000e+00       1.288545882872e-16       2.819389504687e-17      -2.808835968270e-18 
 2595       7.767864859876e-12       3.963577648383e-13      -6.494709789061e-13       0.000000000000e+00       1.286487918896e-16       2.819168049152e-17      -2.783669092810e-18 
